5200;20546;;as Ragnaid.;;come Ragnaid.
4536;20558;;as a mobile platform for the Valkof. An;;come piattaforma mobile per il Valkof. Un
5192;20598;;as a painkiller, developing a controlled;;come antidolorifico, sviluppando un effetto controllato
2716;20639;;as a storehouse for weaponry to be used;;come deposito per le armi da utilizzare
1432;20679;;as archduke. But as democratic movements;;come arciduca. Ma come movimenti democratici
4684;20720;;as common knowledge.;;come di dominio pubblico.
4704;20741;;as far as to worship them as divinities.;;al punto di adorarli come divinit=.
4696;20782;;as saviors of the continent who led all;;come salvatori del continente che hanno guidato tutti
4892;20822;;as the Valkyrian Spiral as a core motif.;;con la Spirale Valkyrur come motivo centrale.
1256;20863;;as the seat of Gallian rule.;;come sede del dominio della Gallia.
3964;20892;;assigned to lead militia regiments and;;assegnato a guidare reggimenti di milizia e
3036;20931;;at its origin the Valkyrur conquest of;;alla sua origine la conquista da parte dei Valkyrur
4548;20970;;at the rear of its main deck.;;nella parte posteriore del ponte principale.
4252;21000;;attack tanks in EWI, all of Europa began;;carri armati d'attacco in EWI, tutta Europa inizio'
4820;21041;;basis for authoritarian rule. Much;;base per il governo autoritario. Molto
3968;21076;;battalions as necessary.;;battaglioni secondo necessit=.
5576;21101;;be Valkyrur themselves, writing their;;essere Valkyrur stessi, scrivendo il loro
1912;21139;;be impenetrable except by foot, Kloden;;essere impenetrabile se non a piedi, Kloden
5000;21178;;been mounted on a massive ark when used;;> stato montato su un'arca massiccia quando > stato utilizzato
2000;21218;;been reduced to a huge, uniquely-shaped;;> stato ridotto a un enorme, dalla forma unica
5540;21258;;before the Valkyrur invasion. When the;;prima dell'invasione delle Valkyrur. Quando il
3636;21297;;beginning of their renewed exchanges of;;inizio dei loro rinnovati scambi di
2196;21337;;below the surface around a large column.;;sotto la superficie attorno a una grande colonna.
5548;21378;;betray their race by aiding in the ;;tradiscono la loro razza aiutando nella
5580;21414;;betrayal out of history. The Valkof was;;tradimento fuori dalla storia. Il Valkof era
5384;21454;;better suited to life in their habitat,;;piu' adatti alla vita nel loro habitat,
4644;21494;;between one sect and the next.;;tra una setta e l'altra.
2576;21525;;between the Empire and Gallia, this area;;tra l'Impero e la Gallia, questa zona
2960;21566;;birth to a number of new democracies.;;dando vita a numerose nuove democrazie.
5672;21604;;blue light that allowed them to perform;;luce blu che ha permesso loro di esibirsi
3180;21644;;bogged down in fruitless trench warfare,;;impantanato in una sterile guerra di trincea,
1308;21685;;border at the eastern edge of Gallia.;;confine all'estremit= orientale della Gallia.
1888;21723;;border with the Empire.;;confine con l'Impero.
3292;21747;;borders of other neighboring nations.;;confini di altre nazioni vicine.
2524;21785;;breach the base's ironclad defenses.;;violare le difese corazzate della base.
5088;21822;;brought their refinery technology to;;hanno portato la loro tecnologia di raffinazione a
5980;21859;;build bigger and tougher juggernauts. In;;costruire colossi piu' grandi e piu' resistenti. In
6072;21900;;building a force of tanks with middling;;costruire una forza di carri armati con media
5884;21940;;but Gallian Army leaders dismissed his;;ma i leader dell'esercito gallico lo respinsero
3200;21979;;by General Belgen Gunther's tank corps,;;dal corpo di carri armati del generale Belgen Gunther,
3552;22019;;by dedicated squads whose sole job is to;;da squadre dedicate il cui unico compito > quello di
3912;22060;;by independent watch groups, and;;da gruppi di controllo indipendenti, e
2092;22093;;by the ancient Valkyrur, was constructed;;dall'antica Valkyrur, fu costruita
3572;22134;;by the onset of war saw hunts grow both;;con l'inizio della guerra la caccia vide crescere sia
5356;22174;;by the wing-shaped appendages that grow;;dalle appendici a forma di ala che crescono
3588;22214;;camps across Europa.;;campi in tutta Europa.
4332;22235;;cannon car and a heavily armored defense;;carro armato e una difesa pesantemente corazzata
2712;22276;;cannons and began to use the structure;;cannoni e comincio' ad utilizzare la struttura
6076;22315;;capabilities large enough to combat the;;capacit= sufficientemente grandi da combattere la
1252;22355;;capital city Randgriz, establishing it;;capitale Randgriz, istituendola
1816;22394;;capital. A 19th Century renovation saw;;capitale. Una ristrutturazione del XIX secolo vide
4336;22433;;car, both equipped with machine guns and;;auto, entrambe dotate di mitragliatrici e
1248;22474;;castle on the site of what is now the;;castello sul sito di quello che oggi > il
1624;22512;;castle walls stretching 1km in diameter,;;mura del castello che si estendono per 1 km di diametro,
4428;22553;;castles or fortresses. Under orders from;;castelli o fortezze. Su ordine di
2012;22594;;center. Thought to be the result of a;;centro. Si pensa che sia il risultato di un
6028;22632;;centered around foot soldier tactics,;;incentrato sulle tattiche dei soldati di fanteria,
3468;22670;;ceremonial variant of the script, though;;variante cerimoniale della scrittura, sebbene
4324;22711;;chassis of this ragnite engine is plated;;il telaio di questo motore ragnite > placcato
4028;22752;;chivalry, troops are expected to give;;cavalleria, ci si aspetta che le truppe diano
4792;22790;;cities and crush the Darcsen defenses.;;citt= e annientare le difese di Darcsen.
2820;22829;;clash of these two behemoths.;;scontro tra questi due colossi.
2496;22859;;cliffside further contributed to making;;la scogliera ha contribuito ulteriormente a rendere
1552;22899;;climate with little variation in rain;;clima con poca variazione di pioggia
5272;22937;;close to the ground's surface in;;vicino alla superficie del terreno in
4636;22970;;closely to everyday practices, regional;;strettamente alle pratiche quotidiane, regionali
3744;23010;;cloth and colored thread.;;stoffa e filo colorato.
5276;23036;;clusters, with stalks bearing the;;grappoli, con steli che portano il
5472;23070;;cockpit to seat two in order to allow;;cabina di guida per due posti in modo da consentire
5464;23108;;cockpit, horizontal wings and tail, and;;cabina di pilotaggio, ali orizzontali e coda, e
2940;23148;;collective of West Europan democracies,;;collettivo delle democrazie dell'Europa occidentale,
2080;23188;;collectively called the Barious Ruins.;;collettivamente chiamate Rovine Barious.
4344;23227;;command car from which Gregor presides.;;carrozza di comando da cui Gregor presiede.
2848;23267;;"commonly referred to as ""The Empire.""";;"comunemente chiamato ""L'Impero""."
1564;23305;;conditions for livestock and grain are;;le condizioni per il bestiame e il grano sono
5296;23344;;conditions, weathering times of extreme;;condizioni, tempi di esposizione estremi
5692;23384;;conquest, interbreeding with the native;;conquista, incrocio con i nativi
4620;23424;;conquest.;;conquista.
3632;23434;;conquest. This day is said to mark the;;conquista. Si dice che questo giorno segni la
1228;23473;;constitutional monarchy, ruled by House;;monarchia costituzionale, governata dalla Camera
4096;23513;;constructs all of Gallia's weapons.;;costruisce tutte le armi della Gallia.
1632;23549;;contains the seat of Gallia's politics,;;contiene la sede della politica della Gallia,
3324;23589;;continent after subjugating the Darcsens;;continente dopo aver sottomesso i Darcsen
5220;23630;;continue to grow in use and value.;;continuano a crescere in termini di utilizzo e valore.
2676;23665;;controlling the flow of people and goods;;controllo del flusso di persone e merci
1980;23706;;covers the eastern Gallian basin area,;;copre l'area del bacino orientale della Gallia,
2004;23745;;crater with a host of deep crags issuing;;cratere con una serie di profonde scogliere che emergono
4196;23786;;created to break across defensive lines. ;;creato per superare le linee difensive.
2600;23828;;criss-crossing the region in a complex;;attraversando la regione in modo complesso
2904;23867;;customs and practices held over from;;usi e costumi tramandati da
5732;23904;;dark blue-black hair and shawls bearing;;capelli blu-neri scuri e scialli che portano
3536;23944;;dates back to the War of the Valkyrur,;;risale alla Guerra dei Valkyrur,
1472;23983;;declaring neutrality and establishing a;;dichiarando la neutralit= e stabilendo una
2220;24023;;defeated the indigenous Darcsens and;;sconfisse gli indigeni Darcsens e
3916;24060;;defensive preparations are made on a;;i preparativi difensivi vengono effettuati su un
5924;24097;;design and manufacture. The Empire's;;progettazione e fabbricazione. L'Impero
3756;24134;;design, makers are free to add their own;;design, i produttori sono liberi di aggiungere il proprio
3176;24175;;developed tanks, hostilities soon became;;sviluppati i carri armati, le ostilit= divennero presto
4052;24216;;development that redefined war in Europa;;sviluppo che ha ridefinito la guerra in Europa
4640;24257;;differences abound, blurring the lines;;le differenze abbondano, confondendo i confini
3448;24296;;discovered across the continent suggest;;scoperti in tutto il continente suggeriscono
5196;24336;;disinfectant and restorative agent known;;agente disinfettante e ricostituente noto
4220;24377;;distinctive blue light and extreme heat,;;luce blu distintiva e calore estremo,
4260;24418;;diverse array of models seen today.;;vasta gamma di modelli visibili oggi.
2776;24454;;divisions arose as influential leaders;;le divisioni sono sorte quando i leader influenti
5368;24493;;does not strictly apply).;;non si applica rigorosamente).
3808;24519;;drafted into service in times of war.;;arruolati in servizio in tempo di guerra.
5016;24557;;dreadnought, Marmota, but a dearth;;dreadnought, Marmota, ma una carenza
2756;24592;;dreams of domination for millennia.;;sogna il dominio da millenni.
1852;24628;;due to its key position on both ground;;grazie alla sua posizione chiave su entrambi i terreni
2692;24667;;echelon officers as a base of operations;;ufficiali di scaglione come base operativa
1636;24708;;economy and culture.;;economia e cultura.
1948;24729;;elm and oak. Untouched by human hands,;;olmo e quercia. Non toccati da mani umane,
2104;24768;;else in Gallia. Inside, the walls of the;;altrove in Gallia. All'interno, le mura del
2896;24809;;emperor enjoys limitless authority;;l'imperatore gode di un'autorit= illimitata
4112;24844;;end weapons importation and founded a;;porre fine all'importazione di armi e fondare una
5700;24882;;ended the pure Valkyrian bloodline.;;pose fine alla stirpe pura delle Valkyrian.
5680;24918;;ends and legend begins, none can say.;;finisce e inizia la leggenda, nessuno puo' dirlo.
2864;24956;;energy source saw the nations of eastern;;fonte energetica ha visto le nazioni dell'est
5152;24997;;energy suited to a spectrum of needs.;;energia adatta a uno spettro di esigenze.
1568;25035;;equally favorable, Gallia practices a;;ugualmente favorevole, la Gallia pratica una
2036;25073;;eroded landscape, suggesting that this;;paesaggio eroso, suggerendo che questo
1712;25112;;establishing this facility during EWI.;;istituire questa struttura durante l'EWI.
2204;25151;;etched in a ceremonial script detail the;;incisi in una scrittura cerimoniale dettagliano il
5604;25192;;events.;;eventi.
3456;25200;;everyday communication and in rituals.;;nella comunicazione quotidiana e nei rituali.
5392;25239;;evolution has emerged.;;> emersa l'evoluzione.
4004;25262;;exception, with several of the highest;;eccezione, con alcuni dei piu' alti
2984;25301;;executive, unanimous agreements are rare;;gli accordi esecutivi e unanimi sono rari
4992;25342;;existence. Studies performed after EWII;;esistenza. Studi condotti dopo la Seconda Guerra Mondiale
4424;25382;;existing design, created to fell enemy;;progetto esistente, creato per abbattere il nemico
5120;25421;;expand their borders in a growing war;;espandere i propri confini in una guerra crescente
4540;25459;;experimental artificial Valkyria;;Valkyria artificiale sperimentale
2380;25492;;faced with the task of staffing its ore;;di fronte al compito di dotare il suo minerale di personale
3740;25532;;facial expressions are added using scrap;;le espressioni facciali vengono aggiunte utilizzando scarti
4728;25573;;fact than as the stuff of legend.;;fatto piuttosto che materiale di leggenda.
5856;25607;;fearsome armored corps, a group of;;temibile corpo corazzato, un gruppo di
3612;25642;;festival is now an official holiday.;;il festival > ora una festivit= ufficiale.
5216;25679;;few doubt that this resource will only;;pochi dubitano che questa risorsa sar= solo
3732;25718;;fishergrass, wear shawls bearing the;;fishergrass, indossa scialli con la scritta
4436;25755;;fitted with a ragnite cannon, adding to;;dotato di un cannone ragnite, che si aggiunge a
1536;25795;;flatlands to the north, while the rest;;pianure a nord, mentre il resto
2308;25834;;flow. Trolley cars stationed throughout;;flusso. Carrelli stazionati ovunque
3204;25874;;foiled an Imperial invasion attempt.;;svento' un tentativo di invasione imperiale.
4236;25911;;foot soldier support, economic and;;supporto ai soldati di fanteria, economico e
1352;25946;;for Royal Guard soldiers who'd revolted;;per i soldati della Guardia Reale che si erano ribellati
4048;25986;;for armored cavalry units), a;;per le unit= di cavalleria corazzata), un
3668;26016;;for couples in love to mimic the spirits;;per le coppie innamorate per imitare gli spiriti
2292;26057;;for decades to create the present slope.;;per decenni fino a creare l'attuale pendenza.
1444;26098;;for freedom from the Empire, resulting;;per la libert= dall'Impero, risultante
5124;26137;;for resources.;;per le risorse.
3396;26152;;for the birth of modern Europan culture.;;per la nascita della moderna cultura europea.
2696;26193;;for the ensuing large-scale invasion.;;per la successiva invasione su larga scala.
1728;26231;;for weapon storage and maintenance, and;;per lo stoccaggio e la manutenzione delle armi, e
3956;26271;;force (called the Gallian Army).;;forza (chiamata Esercito Gallico).
5968;26304;;force directly, neighboring countries;;forza direttamente, paesi confinanti
2492;26342;;fortifications carved directly into the;;fortificazioni scavate direttamente nel
3944;26382;;found across the nation. When at war, a;;trovati in tutta la nazione. Quando in guerra, un
5360;26422;;from its back (because it is incapable;;dalla sua schiena (perch< > incapace
1380;26461;;from locally grown wheat.;;dal grano coltivato localmente.
4876;26487;;from ragnite more pure than even current;;da ragnite piu' pura anche di quella attuale
2520;26528;;from the area, each of them failing to;;dalla zona, ognuno dei quali non > riuscito a
3360;26567;;"from the north, bearing a ""divine power""";;"dal nord, portatore di un ""potere divino"""
5768;26608;;from their jobs and property, and remain;;dal loro lavoro e dalla loro propriet=, e rimangono
4208;26649;;fuel combustion engine in which energy;;motore a combustione interna in cui l'energia
5164;26688;;fuel lamps or power vehicles, granting;;lampade a combustibile o veicoli elettrici, concedendo
2024;26727;;full of large, circular holes.;;pieno di grandi fori circolari.
3000;26758;;gains won by extortion and blackmail put;;i guadagni ottenuti con estorsione e ricatto mettono
3708;26799;;gifts for loved ones, these dolls are;;regali per i propri cari, queste bambole sono
2020;26837;;ground match standing rock formations;;formazioni rocciose verticali di corrispondenza del terreno
2556;26875;;grounds for more battles through history;;motivi per altre battaglie nella storia
4244;26916;;grow to fill a number of combat roles.;;crescere fino a ricoprire diversi ruoli di combattimento.
2140;26955;;hall also holds a door leading down into;;la sala ha anche una porta che conduce giu' in
5300;26996;;hardship to bloom again the next year.;;difficolt= a fiorire di nuovo l'anno successivo.
3716;27035;;harm, and are kept on one's person at;;danno, e sono tenuti sulla propria persona a
1440;27073;;harnessed that energy in Gallia to push;;ha sfruttato quell'energia in Gallia per spingere
1916;27113;;has been a living fortification against;;> stata una fortificazione vivente contro
4956;27153;;have been used by the Valkyrur during;;sono stati utilizzati dai Valkyrur durante
4712;27191;;have died out long ago, resulting in a;;si sono estinti molto tempo fa, con conseguente
5724;27230;;have lived across the continent since;;hanno vissuto in tutto il continente da
4576;27268;;have possessed superhuman abilities, the;;hanno posseduto abilit= sovrumane,
3340;27309;;have ravaged much of Europa, wielding;;hanno devastato gran parte di Europa, brandendo
4996;27347;;have suggested that the Valkof may have;;hanno suggerito che il Valkof potrebbe avere
5828;27387;;heavy tanks focused on firepower.;;carri armati pesanti focalizzati sulla potenza di fuoco.
5476;27421;;her brother Welkin to join her. Engines;;suo fratello Welkin per unirsi a lei. Motori
1464;27461;;hold, and the small nation rose as the;;tenere, e la piccola nazione si alzo' come il
1240;27500;;house, revered as the legendary hero of;;casa, venerato come l'eroe leggendario di
5888;27540;;ideas. Consequently, most of Gallia's;;idee. Di conseguenza, la maggior parte delle Gallie
2212;27578;;immigrants from the north with advanced;;immigrati dal nord con tecnologie avanzate
2884;27618;;in a formal international alliance.;;in un'alleanza internazionale formale.
3156;27654;;in a race for resources. When the crown;;in una corsa per le risorse. Quando la corona
2100;27694;;in an architectural style found nowhere;;in uno stile architettonico che non si trova da nessuna parte
5004;27734;;in ancient times. If true, knowledge of;;nei tempi antichi. Se > vero, la conoscenza di
3368;27774;;in blue light. Using those to halt the;;in luce blu. Usando quelli per fermare il
3856;27813;;in combat skills. Universities double as;;nelle abilit= di combattimento. Le universit= raddoppiano come
3520;27854;;in eastern Europa.;;nell'Europa orientale.
3672;27873;;in exchanging tokens of their affection.;;scambiandosi segni del loro affetto.
1372;27914;;in guarding their homes themselves.;;nella custodia delle proprie case.
3380;27950;;in ruins across Europa.;;in rovina in tutta Europa.
2720;27974;;in the Gallian incursion.;;nell'incursione gallica.
1448;28000;;in the War of Gallian Independence.;;nella guerra d'indipendenza gallica.
4312;28036;;in the design and development of this;;nella progettazione e nello sviluppo di questo
3364;28074;;in the form of lances and shields bathed;;sotto forma di lance e scudi bagnati
2516;28115;;in the many attempts to oust the Empire;;nei numerosi tentativi di spodestare l'Impero
2564;28155;;in the nation's northeastern region.;;nella regione nord-orientale del Paese.
4780;28192;;in the use of ragnite and genetically;;nell'uso della ragnite e geneticamente
4328;28230;;in thick armor. It tows a massive;;in spessa armatura. Traina un massiccio
3328;28264;;in this half-legendary war of conquest.;;in questa guerra di conquista quasi leggendaria.
5340;28304;;in wooded areas in central Europa.;;nelle zone boschive dell'Europa centrale.
3652;28339;;include the exchange of gifts between;;includere lo scambio di doni tra
4828;28377;;including their origins and the basis of;;comprese le loro origini e la base di
1468;28418;;independent Principality of Gallia,;;Principato indipendente di Gallia,
3256;28454;;inevitable return to hostilities. After;;inevitabile ritorno alle ostilit=. Dopo
2976;28494;;infant republics. Though an elected Head;;repubbliche infantili. Sebbene un capo eletto
2408;28535;;inhumane conditions.;;condizioni disumane.
4144;28556;;initial staff, matched only by Bernhardt;;personale iniziale, eguagliato solo da Bernhardt
3136;28597;;"into a continent-wide war, ""EWI.""";;"in una guerra che coinvolge l'intero continente, ""EWI""."
2680;28631;;into and out of Gallia. At the onset;;dentro e fuori dalla Gallia. All'inizio
1920;28668;;invasion since Gallia's inception.;;invasione sin dall'inizio della Gallia.
4416;28703;;invasion, commanded this massive tank.;;invasione, comandava questo enorme carro armato.
1508;28742;;invasion, historically allowing it to;;invasione, consentendole storicamente di
4212;28780;;is harnessed from the explosive ignition;;> sfruttato dall'accensione esplosiva
1560;28821;;is highly fertile. Because growing;;> altamente fertile. Perch< crescere
1540;28856;;is largely occupied by lush farmland.;;> in gran parte occupata da rigogliosi terreni agricoli.
5168;28894;;it a broad range of civilian uses. Its;;un'ampia gamma di usi civili. Il suo
1272;28933;;it boasts a rich and unique culture.;;vanta una cultura ricca e unica.
1280;28970;;it is characterized by policies of armed;;> caratterizzata da politiche di guerra armata
4352;29011;;it is used to deter both enemy invasion;;viene utilizzato per scoraggiare entrambe le invasioni nemiche
1820;29051;;it made into a retractable drawbridge;;> stato trasformato in un ponte levatoio retrattile
5956;29089;;it marched across the continent.;;attraverso' il continente.
2664;29122;;it now stands as a modern fortress.;;ora si erge come una fortezza moderna.
2992;29158;;it often takes months to enact measures.;;spesso ci vogliono mesi per emanare misure.
1860;29199;;it to the North Sea.;;verso il Mare del Nord.
4788;29220;;it, they used the Valkof to incinerate;;loro usarono il Valkof per incenerire
4440;29259;;its already formidable capabilities. It;;le sue capacit= gi= formidabili.
5868;29299;;kind of tank that could be mass produced;;tipo di carro armato che potrebbe essere prodotto in serie
6044;29340;;knew well the necessity for heavy tanks;;conosceva bene la necessit= dei carri armati pesanti
5952;29380;;knight, and stood at the army's core as;;cavaliere, e stava al centro dell'esercito come
2136;29420;;known as the Valkyrian Spiral, the grand;;conosciuta come la Spirale Valkyrian, la grande
2944;29461;;"known informally as ""The Federation.""";;"conosciuta informalmente come ""La Federazione""."
6012;29499;;lack of infrastructure in the Federation;;mancanza di infrastrutture nella Federazione
2748;29540;;land mass in the northern hemisphere,;;massa terrestre nell'emisfero settentrionale,
4316;29578;;large armored train. Designed to fit;;grande treno blindato. Progettato per adattarsi
3236;29615;;largest-scale war in Europa's history.;;la guerra piu' grande nella storia di Europa.
4152;29654;;lead the arsenal, is said to have;;guidare l'arsenale, si dice che abbia
2816;29688;;left to weather the waves caused by the;;lasciato a resistere alle onde causate dal
1556;29728;;levels throughout the year, and the soil;;livelli durante tutto l'anno e il terreno
5268;29769;;like  tiny snowflakes. Its leaves spread;;come piccoli fiocchi di neve. Le sue foglie si diffondono
1936;29810;;like deer and boar and rarities such as;;come cervi e cinghiali e rarit= come
1656;29850;;likened to a unicorn's horn, giving rise;;paragonato al corno di un unicorno, dando origine
1664;29891;;likeness of the mythical beast.;;somiglianza della bestia mitica.
3420;29923;;lingua franca of Europa following its;;lingua franca d'Europa a seguito della sua
1736;29961;;living quarters, a mess hall, infirmary,;;alloggi, mensa, infermeria,
5988;30002;;long remained one step ahead.;;rimase a lungo un passo avanti.
1600;30032;;longest history of any in Europa.;;la piu' lunga storia in Europa.
3640;30066;;love during the peace that followed.;;amore durante la pace che segui.
3656;30103;;lovers. In the past, presents were given;;amanti. In passato, i regali venivano dati
2284;30144;;lower level along either side of a steep;;livello inferiore lungo entrambi i lati di un ripido
4044;30185;;make and employ tanks (their replacement;;realizzare e utilizzare carri armati (la loro sostituzione
2304;30226;;manufacturing along a smooth, logical;;produzione lungo un percorso fluido e logico
2336;30264;;manufacturing process's labor needs were;;le esigenze di manodopera del processo di produzione erano
4724;30305;;many who view them less as historical;;molti che li considerano meno storici
1648;30343;;marks the iconic heart of the capital.;;segna il cuore iconico della capitale.
2016;30382;;massive explosion, these fissures in the;;esplosione massiccia, queste fessure nel
3852;30423;;meaning all Gallians have basic training;;il che significa che tutti i Galliani hanno un addestramento di base
1760;30464;;mechanics and engineers hard at work;;meccanici e ingegneri al lavoro
1804;30501;;medieval era, when it was built with two;;epoca medievale, quando fu costruita con due
2908;30542;;medieval times, and its people are known;;epoca medievale, e la sua gente > conosciuta
2340;30583;;met by Darcsen labor camp detainees.;;incontrato dai detenuti del campo di lavoro di Darcsen.
5172;30620;;military applications include tank fuel,;;le applicazioni militari includono il carburante dei serbatoi,
3844;30661;;military education, and all citizens are;;istruzione militare, e tutti i cittadini sono
3948;30702;;militia is drafted from the civilian;;la milizia > arruolata tra i civili
2384;30739;;mines, smelting facilities and arsenals;;miniere, fonderie e arsenali
1572;30779;;mixed form of agriculture.;;forma mista di agricoltura.
3576;30806;;more frequent and violent. Victims were;;piu' frequenti e violenti. Le vittime erano
3764;30846;;more personal.;;piu' personale.
1524;30861;;nation's land, and its mountains contain;;la terra della nazione, e le sue montagne contengono
5536;30902;;natives who had ruled portions of Europa;;nativi che avevano governato parti di Europa
5664;30943;;natives, though other accounts suggest;;nativi, anche se altri resoconti suggeriscono
1908;30982;;natural sense of direction. Thought to;;senso naturale dell'orientamento. Pensato per
5244;31021;;near and dear to the hearts of many as a;;vicino e caro al cuore di molti come
1792;31062;;near the walls of Castle Randgriz.;;vicino alle mura del Castello Randgriz.
2604;31097;;network of deep scars.;;rete di profonde cicatrici.
1284;31120;;neutrality and universal conscription.;;neutralit= e coscrizione universale.
6036;31159;;new and terrifying form of warfare. By;;nuova e terrificante forma di guerra. Da
4116;31198;;new domestic arsenal during EWI. This;;nuovo arsenale nazionale durante l'EWI. Questo
5388;31236;;no convincing explanation of porcavian;;nessuna spiegazione convincente del porcavian
3440;31275;;no longer legible to most contemporary;;non piu' leggibile per la maggior parte dei contemporanei
3488;31314;;no material evidence remains today to;;non rimane oggi alcuna prova materiale a riguardo
1364;31352;;nonetheless has an active town watch,;;ha comunque una vigilanza cittadina attiva,
2460;31390;;north of the Fouzen industrial region.;;a nord della zona industriale di Fouzen.
4764;31429;;northern lands known to be exceptionally;;terre del nord note per essere eccezionalmente
4616;31470;;northern legends brought in during their;;leggende del nord portate durante il loro
5544;31511;;northerners arrived, this clan chose to;;quando arrivarono i settentrionali, questo clan scelse di
5504;31551;;not among its pioneers, so the sight of;;non tra i suoi pionieri, quindi la vista di
4668;31591;;number of traditions that stem from this;;numero di tradizioni che derivano da questo
4572;31632;;object of religious worship. Known to;;oggetto di culto religioso. Noto a
4988;31670;;of Castle Randgriz and written out of;;del Castello Randgriz e scritto fuori da
3516;31708;;of Darcsens, practiced most frequently;;di Darcsens, praticato piu' frequentemente
2684;31747;;of EWII, Imperial forces claimed it for;;di Ewii, le forze imperiali lo hanno affermato per
4700;31787;;of Europa to prosperity, with some going;;dell'Europa verso la prosperit=, con alcuni che vanno
4676;31828;;of Europa, and a basic awareness of the;;di Europa, e una conoscenza di base dell'
5600;31868;;of any knowledge about historical;;di qualsiasi conoscenza storica
3820;31902;;of armed neutrality adopted after Gallia;;di neutralit= armata adottata dopo la Gallia
6052;31943;;of armored vehicles began in earnest.;;dei veicoli blindati comincio' a funzionare sul serio.
2792;31981;;of conquest began.;;della conquista ebbe inizio.
1812;32000;;of defensive installations around the;;di installazioni difensive attorno al
5020;32038;;of evidence has kept all speculation in;;delle prove ha tenuto a bada ogni speculazione
5364;32078;;"of flight, the biological term ""wing""";;"del volo, il termine biologico ""ala"""
4216;32116;;of liquid ragnite. Byproducts include a;;di ragnite liquida. I sottoprodotti includono un
4108;32156;;of national defense, leaders elected to;;della difesa nazionale, leader eletti a
5788;32196;;of stereotypes. Despite endless derision;;di stereotipi. Nonostante la derisione infinita
4164;32237;;of talented Darcsen engineers.;;dei talentuosi ingegneri Darcsen.
6024;32268;;of tank technology. To Federation forces;;della tecnologia dei carri armati. Alle forze della Federazione
2112;32309;;of the Darcsen Calamity and War of the;;della calamit= di Darcsen e della guerra del
4448;32348;;of the citadel at Ghirlandaio.;;della cittadella del Ghirlandaio.
1320;32379;;of the region's rolling hills, but few;;delle dolci colline della regione, ma poche
1944;32418;;of this deciduous forest, also rich in;;di questa foresta decidua, ricca anche di
1620;32457;;of today's House Randgriz. Surrounded by;;dell'odierna Casa Randgriz. Circondata da
4192;32498;;of warfare, these armored vehicles were;;della guerra, questi veicoli blindati erano
5848;32538;;off against the attack-heavy Imperial;;contro l'attacco pesante dell'Impero
3860;32576;;officer training schools, and graduates;;scuole di formazione ufficiali e laureati
2428;32616;;on detainees from atop watchtowers built;;sui detenuti dall'alto delle torri di guardia costruite
2652;32657;;on the Gallian-Imperial border. Built in;;sul confine Gallio-Imperiale. Costruito nel
6064;32698;;or military prowess, they instead chose;;o abilit= militare, hanno invece scelto
3548;32738;;or simply executed. Hunts are performed;;o semplicemente eseguite. Le cacce vengono eseguite
4584;32778;;or the vassals of god in several sects,;;o i vassalli di Dio in diverse sette,
5212;32818;;ore continue to be discovered daily, and;;il minerale continua ad essere scoperto ogni giorno, e
5052;32859;;ore has become vital to daily existence.;;il minerale > diventato essenziale per l'esistenza quotidiana.
5080;32900;;ore's existence was known in ancient;;l'esistenza del minerale era nota nell'antichit=
5480;32937;;originally used in armored vehicles but;;originariamente utilizzato nei veicoli blindati ma
1732;32977;;other military facilities. It also holds;;altre strutture militari. Contiene anche
2008;33018;;out from a massive gulch at the basin's;;fuori da un burrone enorme nel bacino
1336;33058;;out from the mill, Bruhl is also known;;fuori dal mulino, Bruhl > anche conosciuto
2708;33097;;outfitted its facade with powerful fixed;;ha dotato la sua facciata di potenti elementi fissi
1956;33138;;over a thousand years old.;;vecchio di oltre mille anni.
5596;33165;;over centuries of ruthless suppression;;per secoli di spietata repressione
1616;33204;;over the surrounding area, the ancestor;;sopra la zona circostante, l'antenato
4124;33244;;plans from leaking to foes.;;i piani vengano divulgati ai nemici.
5280;33272;;plant's flowers at their center.;;i fiori della pianta al centro.
2324;33305;;plants to be made into weapons.;;piante da trasformare in armi.
4444;33337;;played heavily in the Empire's seizure;;ha giocato un ruolo importante nella presa dell'Impero
3996;33376;;politics are still largely controlled by;;la politica > ancora largamente controllata da
4720;33417;;popular consciousness. Today, there are;;coscienza popolare. Oggi, ci sono
5696;33457;;population is thought to have all but;;si pensa che la popolazione abbia tutti tranne
3356;33495;;population known as the Valkyrur emerged;;popolazione conosciuta come Valkyrur emerse
4008;33536;;positions held by the emperor's blood;;posizioni ricoperte dal sangue dell'imperatore
3348;33574;;potential of ragnite in their heedless;;potenziale di ragnite nella loro sconsiderata
3352;33613;;power struggles. Suddenly, an immigrant;;lotte di potere. Improvvisamente, un immigrato
4532;33653;;power this behemoth, allegedly developed;;alimentare questo colosso, presumibilmente sviluppato
5936;33694;;powerful, highly mobile tanks, easily;;carri armati potenti e altamente mobili, facilmente
3248;33732;;powers had spent the intervening years;;i poteri avevano trascorso gli anni intermedi
3064;33771;;predating the unification are denoted as;;precedenti all'unificazione sono indicati come
3160;33812;;prince of the Empire was assassinated at;;il principe dell'Impero fu assassinato a
6016;33853;;prior to EWI, the war saw the Empire;;prima dell'EWI, la guerra vide l'Impero
2368;33890;;prison facility.;;struttura carceraria.
5876;33907;;proposed the necessity of a line of;;ha proposto la necessit= di una linea di
