122264;347162;;Firing accuracy is boosted during the first three//turns of the operation.
126152;347237;;Firing accuracy is greatly boosted a set percentage//of the time.
124040;347303;;Firing accuracy is improved when an enemy is nearby.
124376;347356;;Firing accuracy is improved when no enemies are in//the immediate vicinity.
115396;347432;;First Aid
123508;347442;;First Aid Boost
124084;347442;;First Aid Boost
124804;347442;;First Aid Boost
138628;347458;;Flame Intensifier
138632;347458;;Flame Intensifier
259892;347458;;Flame Intensifier
138500;347476;;Flamethrower
138504;347476;;Flamethrower
259636;347476;;Flamethrower
106052;347489;;Flip
203828;347494;;FoG 01
204084;347501;;FoG 02
204340;347508;;FoG 03
204596;347515;;FoG 04
204852;347522;;FoG 05
205108;347529;;FoG 06
205364;347536;;FoG 07
120392;347543;;For whatever reason, engineers aren't their thing.//Attack power is lowered against engineers.
120296;347638;;For whatever reason, lancers aren't their thing.//Attack power is lowered against lancers.
120104;347729;;For whatever reason, scouts aren't their thing. //Attack power is lowered against scouts.
120200;347819;;For whatever reason, shocktroopers aren't their thing.//Attack power is lowered against shocktroopers.
120488;347922;;For whatever reason, snipers aren't their thing.//Attack power is lowered against snipers.
163752;348013;;Fore Right Gun
163756;348013;;Fore Right Gun
106256;348028;;Forester
170196;348037;;Fortification
170404;348037;;Fortification
121924;348051;;Frail Body
132096;348062;;Frame Assembly 1
137728;348062;;Frame Assembly 1
132352;348079;;Frame Assembly 2
137856;348079;;Frame Assembly 2
132480;348096;;Frame Assembly 3
137984;348096;;Frame Assembly 3
106056;348113;;Freddy
91444;348120;;Freesia
91452;348120;;Freesia
91456;348120;;Freesia
91464;348128;;Frohsinn
131204;348137;;Frontal Armor
131208;348137;;Frontal Armor
88492;348151;;Fujmolt the Edge
88496;348151;;Fujmolt the Edge
123892;348168;;Full HP Recovery
124660;348168;;Full HP Recovery
115400;348185;;Fully restores one ally's HP.
158776;348215;;GERBIL_BODY
163976;348227;;GERBIL_FRONT_GUN
164184;348244;;GERBIL_LeftREAR_GUN
164808;348244;;GERBIL_LeftREAR_GUN
165432;348264;;GERBIL_Left_REAR_RADIATOR
164392;348290;;GERBIL_REAR_GUN
165224;348306;;GERBIL_REAR_RADIATOR
165016;348327;;GERBIL_RIGHT_RADIATOR
163768;348349;;GERBIL_RightFRONT_GUN
164600;348371;;GERBIL_RightREAR_GUN
190516;348392;;GSR-1
192820;348398;;GSR-10
265524;348398;;GSR-10
250420;348405;;GSR-10R
193076;348413;;GSR-11
193332;348420;;GSR-12
249908;348427;;GSR-1R
173620;348434;;GSR-2
193588;348440;;GSR-20
250676;348447;;GSR-20R
193844;348455;;GSR-21
194100;348462;;GSR-22
175924;348469;;GSR-3
194356;348475;;GSR-30
250932;348482;;GSR-30R
250164;348490;;GSR-3R
190772;348497;;GSR-4
90504;348503;;G_Anti-Tank
90344;348515;;G_Assault
90424;348525;;G_Engineer
90264;348536;;G_Scout
90664;348544;;G_Sniper
103876;348553;;Gallia
169996;348560;;Gallian APC
94564;348572;;Gallian Officer
94572;348572;;Gallian Officer
94576;348572;;Gallian Officer
94580;348572;;Gallian Officer
90340;348588;;Gallian Soldier
113988;348604;;Gallian Tank
180532;348617;;Gallian-1
244788;348627;;Gallian-1R
173364;348638;;Gallian-2
175412;348648;;Gallian-3
245044;348658;;Gallian-3R
175668;348669;;Gallian-4
180788;348679;;Gallian-A1
181556;348690;;Gallian-A10
181812;348702;;Gallian-A11
182068;348714;;Gallian-A12
181044;348726;;Gallian-A2
182324;348737;;Gallian-A20
181300;348749;;Gallian-A3
182580;348760;;Gallian-S1
265264;348760;;Gallian-S1
265268;348760;;Gallian-S1
183348;348771;;Gallian-S10
245556;348783;;Gallian-S10R
183604;348796;;Gallian-S11
183860;348808;;Gallian-S12
245300;348820;;Gallian-S1R
182836;348832;;Gallian-S2
184116;348843;;Gallian-S20
245812;348855;;Gallian-S20R
183092;348868;;Gallian-S3
184372;348879;;Gallian-X1
185140;348890;;Gallian-X10
185396;348902;;Gallian-X11
185652;348914;;Gallian-X12
184628;348926;;Gallian-X2
185908;348937;;Gallian-X20
184884;348949;;Gallian-X3
106268;348960;;Gardner
106060;348968;;Gaston
113316;348975;;Gate
214324;348980;;Gatling Beam
214836;348980;;Gatling Beam
215604;348980;;Gatling Beam
263988;348980;;Gatling Beam
264244;348980;;Gatling Beam
264500;348980;;Gatling Beam
167080;348993;;Gatling Bunker
167084;348993;;Gatling Bunker
170200;348993;;Gatling Bunker
170204;348993;;Gatling Bunker
138116;349008;;Gatling Gun
138120;349008;;Gatling Gun
227124;349008;;Gatling Gun
165828;349020;;Gatling Turret
165836;349020;;Gatling Turret
167496;349020;;Gatling Turret
167500;349020;;Gatling Turret
168536;349020;;Gatling Turret
168540;349020;;Gatling Turret
168548;349020;;Gatling Turret
172692;349020;;Gatling Turret
172700;349020;;Gatling Turret
173108;349020;;Gatling Turret
173116;349020;;Gatling Turret
138240;349035;;Gatling Upgrade 1
138368;349053;;Gatling Upgrade 2
95368;349071;;Geld
93852;349076;;Gen. Damon
93856;349076;;Gen. Damon
93860;349076;;Gen. Damon
95292;349087;;Gen. Gregor
95296;349087;;Gen. Gregor
95300;349087;;Gen. Gregor
95212;349099;;Gen. Jaeger
95216;349099;;Gen. Jaeger
95220;349099;;Gen. Jaeger
148728;349099;;Gen. Jaeger
149080;349099;;Gen. Jaeger
156824;349099;;Gen. Jaeger
93844;349111;;Georg
149812;349117;;Gerbil_MG_FRONT
150164;349117;;Gerbil_MG_FRONT
150516;349117;;Gerbil_MG_FRONT
150868;349117;;Gerbil_MG_FRONT
151220;349117;;Gerbil_MG_FRONT
151572;349117;;Gerbil_MG_FRONT
151924;349133;;Gerbil_Radiater_Rear
152276;349133;;Gerbil_Radiater_Rear
152628;349133;;Gerbil_Radiater_Rear
106272;349154;;Gibson
95364;349161;;Giorgios
98424;349170;;Gnutti
106264;349177;;Golden
120820;349184;;Good Buddy
112932;349195;;Grass
115592;349201;;Greatly raises one ally's anti-tank attack power.
106064;349251;;Greg
95288;349256;;Gregor
173872;349263;;Grenade Upgrade 1
176176;349281;;Grenade Upgrade 2
179760;349299;;Grenade Upgrade 3
180016;349317;;Grenade Upgrade 4
113508;349335;;Ground
131844;349342;;Gun Barrel Armor
131848;349342;;Gun Barrel Armor
84140;349359;;Gunther
89528;349359;;Gunther
90728;349359;;Gunther
92328;349359;;Gunther
92408;349359;;Gunther
92648;349359;;Gunther
92728;349359;;Gunther
92808;349359;;Gunther
100408;349359;;Gunther
101288;349359;;Gunther
166472;349367;;HAW1
166888;349372;;HCannonMapOut1
170008;349387;;HIME
166056;349392;;HMGset1
118760;349400;;HP減少
119144;349400;;HP減少
106276;349409;;Halford
106280;349417;;Hamilton
96164;349426;;Hannes
96172;349426;;Hannes
96176;349426;;Hannes
96184;349426;;Hannes
94324;349433;;Hans
94332;349433;;Hans
94336;349433;;Hans
94340;349433;;Hans
94404;349433;;Hans
134916;349438;;Hard Steel Plate
134920;349438;;Hard Steel Plate
122980;349455;;Hard Worker
134660;349467;;Hardened Plate
134664;349467;;Hardened Plate
131716;349482;;Hardened Ragnite
131720;349482;;Hardened Ragnite
106068;349499;;Harold
121064;349506;;Having Alicia around is a drag, causing a drop in//evasion.
121256;349566;;Having Largo around is a drag, causing a drop in//attack power.
121160;349630;;Having Rosie around is a drag, causing a drop in//attack power.
120968;349694;;Having Welkin around is a drag, causing a drop in//firing accuracy.
119528;349762;;Having allies nearby is a distraction that causes a drop//in evasion ability.
119480;349840;;Having allies nearby sparks a sense of responsibility//that leads to a natural boost in defensive ability.
119768;349947;;Having allies of the same unit class nearby puts them at//ease, raising their natural evasion.
119816;350042;;Having allies of the same unit class nearby puts them on//edge, lowering their evasion abilities.
120728;350140;;Having brethren close by to protect stirs enhanced//defensive abilities.
119912;350213;;Having enemies nearby terrifies them, hindering//accuracy when firing.
121592;350284;;Having full HP leaves them full of pep and ready to go,//including enhanced evasion abilities.
121640;350379;;Having full HP makes them get overconfident, leading to//a decrease in evasion.
121880;350459;;Having less than half-full AP brings them an adrenalin//rush that leads to increased defense.
121928;350553;;Having less than half-full AP makes them feel totally//exhausted, leading to decreased defense.
121688;350649;;Having less than half-full HP makes them inexplicably//happy, granting a boost in defense.
121736;350740;;Having less than half-full HP makes them throw away hope//for the future, meaning lessened defense.
119576;350840;;Having men nearby makes them happy, leading to enhanced//accuracy when firing.
119624;350919;;Having men nearby triggers a constitutional loathing so//powerful it lowers accuracy.
121304;351005;;Having no allies nearby lets them think clearly,//improving their evasive skills.
122696;351087;;Having only a few allies nearby gives them a strange//sense of adventure that leads to improved accuracy.
119672;351193;;Having women around makes them want to look good,//making them shoot with greater accuracy.
119720;351285;;Having women nearby triggers a constitutional loathing//so powerful it lowers accuracy.
96248;351373;;Hawkins
122932;351381;;Head-Lit Deer
117220;351395;;Heal All
115684;351404;;Healing Boost
117124;351418;;Healing Request
168964;351434;;Heat Sink
169172;351434;;Heat Sink
166452;351444;;Heavy AT Cannon
166460;351444;;Heavy AT Cannon
166036;351460;;Heavy Gatling
166044;351460;;Heavy Gatling
155076;351474;;Heavy Tank
156836;351474;;Heavy Tank
156848;351474;;Heavy Tank
158340;351474;;Heavy Tank
158348;351474;;Heavy Tank
159380;351474;;Heavy Tank
159588;351474;;Heavy Tank
159596;351474;;Heavy Tank
162916;351474;;Heavy Tank
162924;351474;;Heavy Tank
169364;351474;;Heavy Tank
130436;351485;;Heavy Tank Gun
130440;351485;;Heavy Tank Gun
155428;351485;;Heavy Tank Gun
167700;351485;;Heavy Tank Gun
167708;351485;;Heavy Tank Gun
167908;351485;;Heavy Tank Gun
167916;351485;;Heavy Tank Gun
168116;351485;;Heavy Tank Gun
168124;351485;;Heavy Tank Gun
169572;351485;;Heavy Tank Gun
169780;351485;;Heavy Tank Gun
171656;351485;;Heavy Tank Gun
171660;351485;;Heavy Tank Gun
226096;351485;;Heavy Tank Gun
226864;351485;;Heavy Tank Gun
118664;351500;;Heavy pollen allergies mean a steady drain of HP when//standing near too much plant life.
98084;351590;;Hector
98092;351590;;Hector
98096;351590;;Hector
98104;351590;;Hector
98168;351597;;Heitinga
91684;351606;;Herbert
91692;351606;;Herbert
91696;351606;;Herbert
91704;351606;;Herbert
91364;351614;;Hermes
91372;351614;;Hermes
91376;351614;;Hermes
121448;351621;;Hiding from view causes them to quickly get antsy,//causing a drop in defensive abilities.
119288;351712;;High places excite them, yielding a boost in their//attack power.
119336;351778;;High places make them intensely uncomfortable, causing//a drop in their attack power.
138756;351864;;High-Temp Fuel
138760;351864;;High-Temp Fuel
260148;351864;;High-Temp Fuel
91384;351879;;Hilmes
126968;351886;;His insurmountable spirit is enough to call him back//from death, reviving him after his HP reaches zero.
98564;351992;;Homer
98572;351992;;Homer
98576;351992;;Homer
98584;351992;;Homer
96728;351998;;Howard
106072;352005;;Hughie
122596;352012;;Humanitarian
224304;352025;;ISARA Smoke
224308;352037;;ISARA Smoke 1
106076;352051;;Ian
123416;352055;;If able to successfully land an attack without being//noticed first, attack power and evasion both rise.
119860;352160;;Imp Hater
121444;352170;;Impatient
167076;352180;;Imperial Army
167284;352180;;Imperial Army
95684;352194;;Imperial Guard
95692;352194;;Imperial Guard
95696;352194;;Imperial Guard
95700;352194;;Imperial Guard
95764;352194;;Imperial Guard
95772;352194;;Imperial Guard
95776;352194;;Imperial Guard
95780;352194;;Imperial Guard
95444;352209;;Imperial Officer
95452;352209;;Imperial Officer
95456;352209;;Imperial Officer
95460;352209;;Imperial Officer
99140;352209;;Imperial Officer
99540;352209;;Imperial Officer
37364;352226;;Imperial Soldier
37908;352226;;Imperial Soldier
38452;352226;;Imperial Soldier
39540;352226;;Imperial Soldier
40084;352226;;Imperial Soldier
40628;352226;;Imperial Soldier
41172;352226;;Imperial Soldier
41716;352226;;Imperial Soldier
42260;352226;;Imperial Soldier
42804;352226;;Imperial Soldier
43348;352226;;Imperial Soldier
43892;352226;;Imperial Soldier
44436;352226;;Imperial Soldier
44980;352226;;Imperial Soldier
45524;352226;;Imperial Soldier
46068;352226;;Imperial Soldier
46612;352226;;Imperial Soldier
47156;352226;;Imperial Soldier
47700;352226;;Imperial Soldier
48244;352226;;Imperial Soldier
48788;352226;;Imperial Soldier
49332;352226;;Imperial Soldier
49876;352226;;Imperial Soldier
50420;352226;;Imperial Soldier
89940;352226;;Imperial Soldier
90180;352226;;Imperial Soldier
95524;352226;;Imperial Soldier
95532;352226;;Imperial Soldier
95536;352226;;Imperial Soldier
95540;352226;;Imperial Soldier
95604;352226;;Imperial Soldier
95612;352226;;Imperial Soldier
95616;352226;;Imperial Soldier
95620;352226;;Imperial Soldier
113460;352243;;Imperial Tank
130692;352257;;Improved Shrapnel
130696;352257;;Improved Shrapnel
137220;352257;;Improved Shrapnel
137224;352257;;Improved Shrapnel
217140;352257;;Improved Shrapnel
219700;352257;;Improved Shrapnel
219956;352257;;Improved Shrapnel
130052;352275;;Increased Payload
130056;352275;;Increased Payload
136836;352275;;Increased Payload
136840;352275;;Increased Payload
216884;352275;;Increased Payload
219188;352275;;Increased Payload
219444;352275;;Increased Payload
115688;352293;;Increases the HP one ally can heal using Ragnaid (S).
116168;352347;;Increases the damage done by hand grenades for one ally.
120004;352404;;Indecisive
112548;352415;;Indestructible
122552;352430;;Inflicting pain on others fills them with a sublime//sense of pleasure, upping anti-personnel attack power.
96328;352538;;Inglebard
106284;352548;;Ingram
119960;352555;;Innate combat instincts awaken when surrounded by//several enemies, granting enhanced accuracy.
106080;352651;;Innes
122692;352657;;Intimate Company
120628;352674;;Into Macho Men
125812;352689;;Invincible
171444;352700;;Invulnerable Gun
171452;352700;;Invulnerable Gun
92964;352717;;Irene
106288;352723;;Irvine
90724;352730;;Isara
90732;352730;;Isara
90736;352730;;Isara
90744;352730;;Isara
92644;352730;;Isara
92652;352730;;Isara
92656;352730;;Isara
92660;352730;;Isara
92724;352730;;Isara
92732;352730;;Isara
92736;352730;;Isara
92740;352730;;Isara
92804;352730;;Isara
92812;352730;;Isara
92816;352730;;Isara
92820;352730;;Isara
101284;352730;;Isara
101292;352730;;Isara
106084;352736;;Jack
106292;352741;;Jackson
95208;352749;;Jaeger
90260;352756;;Jail Guard
123124;352767;;Jam Jinxed
91124;352778;;Jane
91132;352778;;Jane
91136;352778;;Jane
91144;352778;;Jane
97844;352783;;Jann
97852;352783;;Jann
97856;352783;;Jann
106296;352788;;Jenkins
106088;352796;;Jim
98408;352800;;Jung
97604;352805;;Juno
97612;352805;;Juno
97616;352805;;Juno
121016;352810;;Just knowing that Alicia is nearby gives confidence//and a boost in evasion.
121208;352887;;Just knowing that Largo is nearby gives confidence//and a boost in attack power.
121112;352968;;Just knowing that Rosie is nearby gives confidence//and a boost in attack power.
120920;353049;;Just knowing that Welkin is nearby gives confidence//and a boost in firing accuracy.
124132;353134;;Kamikaze
74348;353143;;Kanazar the Lion
74352;353143;;Kanazar the Lion
98484;353160;;Karl
98492;353160;;Karl
98496;353160;;Karl
99064;353165;;Kathleen
106300;353174;;Keegan
106304;353181;;Keller
106096;353188;;Ken
96004;353192;;Kevin
96012;353192;;Kevin
96016;353192;;Kevin
96024;353192;;Kevin
91368;353198;;Kissinger
122740;353208;;Klutz
98404;353214;;Knute
98412;353214;;Knute
98416;353214;;Knute
222004;353220;;Kr N-246
274228;353229;;Kr N-520
222260;353238;;Kr N33 Pg101
222516;353251;;KrM10 GmS 1
236852;353263;;KrM10 GmS 10
237108;353276;;KrM10 GmS 11
237364;353289;;KrM10 GmS 12
235316;353302;;KrM10 GmS 2
235572;353314;;KrM10 GmS 3
235828;353326;;KrM10 GmS 4
222772;353338;;KrM10 GmS 5
236084;353350;;KrM10 GmS 6
236340;353362;;KrM10 GmS 7
236596;353374;;KrM10 GmS 8
220212;353386;;KrM10 Pg 1
233268;353397;;KrM10 Pg 10
233524;353409;;KrM10 Pg 11
233780;353421;;KrM10 Pg 12
231732;353433;;KrM10 Pg 2
231988;353444;;KrM10 Pg 3
232244;353455;;KrM10 Pg 4
220468;353466;;KrM10 Pg 5
232500;353477;;KrM10 Pg 6
232756;353488;;KrM10 Pg 7
233012;353499;;KrM10 Pg 8
223028;353510;;KrM15 GmS1
261684;353521;;KrM15 GmS10
261940;353533;;KrM15 GmS11
262196;353545;;KrM15 GmS12
237620;353557;;KrM15 GmS2
237876;353568;;KrM15 GmS3
234036;353579;;KrM15 Pg1
262452;353589;;KrM15 Pg10
262708;353600;;KrM15 Pg11
262964;353611;;KrM15 Pg12
234292;353622;;KrM15 Pg2
221492;353632;;KrM15 Pg20
234548;353643;;KrM15 Pg3
94084;353653;;Kreis
94092;353653;;Kreis
94096;353653;;Kreis
94100;353653;;Kreis
94164;353653;;Kreis
94172;353653;;Kreis
94176;353653;;Kreis
94180;353653;;Kreis
106028;353659;;Kurt
166264;353664;;LAW1
106308;353669;;Lampard
178484;353677;;Lancaar M1
252468;353688;;Lancaar M1R
197940;353700;;Lancaar M2
198196;353711;;Lancaar M3
252724;353722;;Lancaar M3R
198452;353734;;Lancaar M4
200500;353745;;Lancaar-SH M1
201012;353759;;Lancaar-SH M10
201268;353774;;Lancaar-SH M11
201524;353789;;Lancaar-SH M12
200756;353804;;Lancaar-SH M2
201780;353818;;Lancaar-SH M20
231220;353833;;Lance Beam
113604;353844;;Lance Fragment
231476;353859;;Lance Gatling
37352;353873;;Lancer
37356;353873;;Lancer
37360;353873;;Lancer
41160;353873;;Lancer
41164;353873;;Lancer
41168;353873;;Lancer
48232;353873;;Lancer
48236;353873;;Lancer
48240;353873;;Lancer
48776;353873;;Lancer
48780;353873;;Lancer
48784;353873;;Lancer
49320;353873;;Lancer
49324;353873;;Lancer
49328;353873;;Lancer
49864;353873;;Lancer
49868;353873;;Lancer
49872;353873;;Lancer
50408;353873;;Lancer
50412;353873;;Lancer
50416;353873;;Lancer
86320;353873;;Lancer
90004;353873;;Lancer
90012;353873;;Lancer
90484;353873;;Lancer
90492;353873;;Lancer
92004;353873;;Lancer
92012;353873;;Lancer
92016;353873;;Lancer
100732;353873;;Lancer
110520;353873;;Lancer
111128;353873;;Lancer
90016;353880;;Lancer Elite
90496;353880;;Lancer Elite
110524;353880;;Lancer Elite
111132;353880;;Lancer Elite
120292;353893;;Lancer Hater
120244;353906;;Lancer Killer
106312;353920;;Lanchester
113076;353931;;Land Mine
267060;353931;;Land Mine
267316;353931;;Land Mine
267572;353931;;Land Mine
267828;353931;;Land Mine
268084;353931;;Land Mine
268340;353931;;Land Mine
123704;353941;;Land mines have a set chance of not exploding//when tripped.
124472;353941;;Land mines have a set chance of not exploding//when tripped.
90808;354002;;Landzaat
93048;354002;;Landzaat
93128;354002;;Landzaat
98488;354002;;Landzaat
112788;354011;;Large Tree
90884;354022;;Largo
90892;354022;;Largo
90896;354022;;Largo
90904;354022;;Largo
121252;354028;;Largo Hater
121204;354040;;Largo Lover
106100;354052;;Larry
133508;354058;;Leaf Spring
133512;354058;;Leaf Spring
139396;354058;;Leaf Spring
139400;354058;;Leaf Spring
169160;354070;;Left Heat Sink
169164;354070;;Left Heat Sink
97464;354085;;Lemmy
94484;354091;;Leon
94492;354091;;Leon
94496;354091;;Leon
94500;354091;;Leon
97208;354096;;Leonard
106104;354104;;Leroy
113412;354110;;Lift Entrance
159796;354124;;Light Tank
159804;354124;;Light Tank
160004;354124;;Light Tank
160012;354124;;Light Tank
160212;354124;;Light Tank
160220;354124;;Light Tank
160420;354124;;Light Tank
160428;354124;;Light Tank
160628;354124;;Light Tank
160636;354124;;Light Tank
160836;354124;;Light Tank
160844;354124;;Light Tank
161044;354124;;Light Tank
161052;354124;;Light Tank
161252;354124;;Light Tank
161260;354124;;Light Tank
138244;354135;;Link Belt
138248;354135;;Link Belt
227380;354135;;Link Belt
97448;354145;;Linton
93288;354152;;Lipponen
93608;354152;;Lipponen
119524;354161;;Lone Wolf
121352;354171;;Loneliness soon sets in when no allies are nearby,//leading to decreased evasion ability.
121348;354261;;Lonely
113220;354268;;Lookout Tower
126916;354282;;Loyal Teammate
77068;354297;;Lt. Nonnenkof
77072;354297;;Lt. Nonnenkof
122884;354311;;Lucky
158968;354317;;Lupus
158972;354317;;Lupus
156840;354323;;Lupus Armor
156844;354323;;Lupus Armor
171864;354323;;Lupus Armor
171868;354323;;Lupus Armor
159176;354335;;Lupus Regnum
159180;354335;;Lupus Regnum
96404;354348;;Lynn
96412;354348;;Lynn
96416;354348;;Lynn
188724;354353;;MAJ-X M1
189492;354362;;MAJ-X M10
189748;354372;;MAJ-X M11
190004;354382;;MAJ-X M12
188980;354392;;MAJ-X M2
190260;354401;;MAJ-X M20
189236;354411;;MAJ-X M3
165848;354420;;MGset1
172712;354420;;MGset1
172920;354420;;MGset1
173128;354420;;MGset1
168344;354427;;MP016
172504;354433;;MP017
168552;354439;;MP018
168760;354445;;MP019
168968;354451;;MP020
169176;354457;;MP021
171672;354463;;MP022
259380;354469;;MS pRf 1
255540;354478;;MSKvK 280
106316;354488;;MacDonnell
130176;354499;;Machine Gun 1
130432;354513;;Machine Gun 2
136960;354527;;Machine Gun Boost
186164;354545;;Mags M1
186932;354553;;Mags M10
247860;354562;;Mags M10R
187188;354572;;Mags M11
187444;354581;;Mags M12
247348;354590;;Mags M1R
176436;354599;;Mags M2
187700;354607;;Mags M20
248116;354616;;Mags M20R
187956;354626;;Mags M21
188212;354635;;Mags M22
186420;354644;;Mags M3
188468;354652;;Mags M30
248372;354661;;Mags M30R
247604;354671;;Mags M3R
186676;354680;;Mags M4
265780;354680;;Mags M4
113268;354688;;Main Gate
123172;354698;;Maintenance Lazy
117512;354715;;Makes all enemy units' current positions visible.
116552;354765;;Makes all of one ally's attacks do critical damage.
116456;354817;;Makes one ally's attacks ignore any enemy defenses.
113892;354869;;Makeshift Blockade
113652;354888;;Makeshift Bridge
79788;354905;;Malya the Dust
79792;354905;;Malya the Dust
119620;354920;;Man Hater
98808;354930;;Mann
91284;354935;;Marina
91292;354935;;Marina
91296;354935;;Marina
91304;354935;;Marina
167492;354942;;Marmota
168324;354942;;Marmota
168532;354942;;Marmota
168740;354942;;Marmota
168948;354942;;Marmota
169156;354942;;Marmota
170612;354942;;Marmota
170820;354942;;Marmota
171028;354942;;Marmota
171236;354942;;Marmota
171652;354942;;Marmota
172484;354942;;Marmota
98328;354950;;Martens
93284;354958;;Martha
93292;354958;;Martha
93296;354958;;Martha
93300;354958;;Martha
93604;354958;;Martha
93612;354958;;Martha
93616;354958;;Martha
93620;354958;;Martha
93684;354965;;Martha's Baby
93692;354965;;Martha's Baby
93696;354965;;Martha's Baby
93700;354965;;Martha's Baby
80876;354979;;Mash the Hunter
80880;354979;;Mash the Hunter
121684;354995;;Masochist
126628;355005;;Maternal
106108;355014;;Matthew
154376;355022;;Matz the Cleaner
154380;355022;;Matz the Cleaner
106112;355039;;Maurice
93764;355047;;Maurits
82504;355055;;Maximilian
82512;355055;;Maximilian
82516;355055;;Maximilian
95044;355055;;Maximilian
95052;355055;;Maximilian
95056;355055;;Maximilian
95060;355055;;Maximilian
95124;355055;;Maximilian
95132;355055;;Maximilian
95136;355055;;Maximilian
95140;355055;;Maximilian
100964;355055;;Maximilian
100972;355055;;Maximilian
100976;355055;;Maximilian
100980;355055;;Maximilian
149432;355055;;Maximilian
149784;355055;;Maximilian
150136;355055;;Maximilian
150488;355055;;Maximilian
150840;355055;;Maximilian
151192;355055;;Maximilian
151544;355055;;Maximilian
151896;355055;;Maximilian
152248;355055;;Maximilian
152600;355055;;Maximilian
96888;355066;;Mayfield
106320;355075;;McBein
118612;355082;;Meadow Bred
94244;355094;;Medic
94252;355094;;Medic
94256;355094;;Medic
94260;355094;;Medic
117028;355100;;Medic Request
154724;355114;;Medium Tank
161460;355114;;Medium Tank
161468;355114;;Medium Tank
161668;355114;;Medium Tank
161676;355114;;Medium Tank
161876;355114;;Medium Tank
161884;355114;;Medium Tank
162084;355114;;Medium Tank
162092;355114;;Medium Tank
162292;355114;;Medium Tank
162300;355114;;Medium Tank
162500;355114;;Medium Tank
162508;355114;;Medium Tank
162708;355114;;Medium Tank
162716;355114;;Medium Tank
81964;355126;;Melchiott
89608;355126;;Melchiott
92488;355126;;Melchiott
92568;355126;;Melchiott
100328;355126;;Melchiott
100488;355126;;Melchiott
101208;355126;;Melchiott
124036;355136;;Melee Skills
96964;355149;;Melville
96972;355149;;Melville
96976;355149;;Melville
96984;355149;;Melville
118852;355158;;Metal Allergy
118804;355172;;Metal Head
96244;355183;;Mica
96252;355183;;Mica
96256;355183;;Mica
96264;355188;;Miccoli
124372;355196;;Mid-Range Skills
96088;355213;;Milton
119716;355220;;Misogynist
135812;355231;;Monocle Sight
135816;355231;;Monocle Sight
140420;355231;;Monocle Sight
140424;355231;;Monocle Sight
97204;355245;;Montley
97212;355245;;Montley
97216;355245;;Montley
97224;355253;;Montry
122068;355260;;Mooch
122788;355266;;Moody
91608;355272;;Moore
106324;355278;;Morgan
166660;355285;;Mortar Cannon
166668;355285;;Mortar Cannon
166868;355285;;Mortar Cannon
166872;355285;;Mortar Cannon
166876;355285;;Mortar Cannon
172900;355285;;Mortar Cannon
172908;355285;;Mortar Cannon
116740;355299;;Mortar Support
130048;355314;;Mortar Upgrade 1
136832;355314;;Mortar Upgrade 1
130688;355331;;Mortar Upgrade 2
137216;355331;;Mortar Upgrade 2
92972;355348;;Ms. Ellet
92976;355348;;Ms. Ellet
92980;355348;;Ms. Ellet
220980;355358;;MsD25 122
221236;355368;;MsD25 122 s
223796;355380;;MsD25 Gm122
223540;355392;;MsD25 Gm122 s
258868;355406;;Mst K5T10
96884;355416;;Musaad
96892;355416;;Musaad
96896;355416;;Musaad
96904;355416;;Musaad
121300;355423;;My Way
126676;355430;;Mysterious Body
98724;355446;;Nadine
98732;355446;;Nadine
98736;355446;;Nadine
97364;355453;;Nancy
97372;355453;;Nancy
97376;355453;;Nancy
97384;355453;;Nancy
98008;355459;;Nash
126436;355464;;Nature Lover
118468;355477;;Neat Freak
98744;355488;;Nehdiles
106116;355497;;Neil
96568;355502;;Nelson
125908;355509;;Nest Master
96648;355521;;Neumann
115300;355529;;Neutralize
124420;355529;;Neutralize
121780;355540;;Never Say Die
106120;355554;;Nick
91688;355559;;Nielsen
122212;355567;;Night Blind
122164;355579;;Night Vision
91524;355592;;Nils
91532;355592;;Nils
91536;355592;;Nils
91544;355592;;Nils
96804;355597;;Nina
96812;355597;;Nina
96816;355597;;Nina
96824;355597;;Nina
132740;355602;;No Spare
132744;355602;;No Spare
138884;355602;;No Spare
138888;355602;;No Spare
132736;355611;;No Spare Treads
138880;355611;;No Spare Treads
255796;355627;;NoAw Pg2801
274996;355639;;NoAw Pg2810
224564;355651;;NoAw Rg 1
97284;355661;;Noce
97292;355661;;Noce
97296;355661;;Noce
97304;355661;;Noce
123364;355666;;Nocturnal
99048;355676;;O'Hara
106328;355683;;Oakwood
106332;355691;;Oldman
106124;355698;;Oliver
116936;355705;;Orders one ally to retreat.
89864;355733;;Oscar
98884;355733;;Oscar
98892;355733;;Oscar
98896;355733;;Oscar
98904;355733;;Oscar
119812;355739;;Outcast
106128;355747;;Owen
74892;355752;;Ozwald the Iron
74896;355752;;Ozwald the Iron
75980;355768;;Ozwald the Steel
75984;355768;;Ozwald the Steel
93772;355785;;PM Borg.
93776;355785;;PM Borg.
93780;355785;;PM Borg.
106336;355794;;Palmer
122404;355801;;Panicky
124520;355809;;Parameters relating to anti-personnel attacks are//permanently greatly enhanced.
112980;355890;;Partial Sandbags
106132;355907;;Patrick
106136;355915;;Paul
118568;355920;;Paved roads feel strange and cold, leading to discomfort//and lowered defense.
106344;355999;;Pearce
116452;356006;;Penetration
126196;356018;;Penetrator
125956;356029;;Perfect Dodge
135684;356043;;Periscope
135688;356043;;Periscope
140292;356043;;Periscope
